ID,acc,RT,RT_hits,RT_fails,Pair,category,condition,session,PairType,Distance,Block
Participant_6,1,1.74743489345451,1.74743489345451,0,BE,F,C,3,Inference,2,3
Participant_6,0,1.15551032200733,0,1.15551032200733,BD,S,D,3,Inference,1,4
Participant_6,1,0.585614055254382,0.585614055254382,0,CE,S,D,3,Inference,1,4
Participant_6,1,0.940692591596644,0.940692591596644,0,BE,S,D,3,Inference,2,4
Participant_6,1,0.692175411515109,0.692175411515109,0,BD,O,U,3,Inference,1,4
Participant_6,1,1.22227314061206,1.22227314061206,0,CE,O,U,3,Inference,1,4
Participant_6,1,0.808837083276103,0.808837083276103,0,BE,O,U,3,Inference,2,4
Participant_6,1,1.25218612661456,1.25218612661456,0,BD,F,C,3,Inference,1,4
Participant_6,1,1.229639258318,1.229639258318,0,CE,F,C,3,Inference,1,4
Participant_6,1,0.899558258734714,0.899558258734714,0,BE,F,C,3,Inference,2,4
Participant_8,1,1.44543495217374,1.44543495217374,0,BD,F,D,3,Inference,1,1
Participant_8,1,1.604437271645,1.604437271645,0,CE,F,D,3,Inference,1,1
Participant_8,1,5.03725958577945,5.03725958577945,0,BE,F,D,3,Inference,2,1
Participant_8,0.5,3.44758431175342,3.95342737797114,2.9417412455357,BD,S,U,3,Inference,1,1
Participant_8,1,2.04866348167002,2.04866348167002,0,CE,S,U,3,Inference,1,1
Participant_8,0,1.99623342501741,0,1.99623342501741,BE,S,U,3,Inference,2,1
Participant_8,1,2.36297441397426,2.36297441397426,0,BD,O,C,3,Inference,1,1
Participant_8,0.5,2.53760827620181,1.9307735333964,3.14444301900721,CE,O,C,3,Inference,1,1
Participant_8,1,1.26215900693774,1.26215900693774,0,BE,O,C,3,Inference,2,1
Participant_8,1,0.982140328010132,0.982140328010132,0,BD,F,D,3,Inference,1,2
Participant_8,1,1.76601718050824,1.76601718050824,0,CE,F,D,3,Inference,1,2
Participant_8,1,0.965559700726772,0.965559700726772,0,BE,F,D,3,Inference,2,2
Participant_8,0,1.54892596165678,0,1.54892596165678,BD,S,U,3,Inference,1,2
Participant_8,1,2.29241476456332,2.29241476456332,0,CE,S,U,3,Inference,1,2
Participant_8,0.5,1.38002919865357,1.12240906851684,1.6376493287903,BE,S,U,3,Inference,2,2
Participant_8,1,1.08403695759273,1.08403695759273,0,BD,O,C,3,Inference,1,2
Participant_8,0,1.45777330760711,0,1.45777330760711,CE,O,C,3,Inference,1,2
Participant_8,1,1.06959876226426,1.06959876226426,0,BE,O,C,3,Inference,2,2
Participant_8,1,2.21055436388997,2.21055436388997,0,BD,F,D,3,Inference,1,3
Participant_8,1,0.841543166796328,0.841543166796328,0,CE,F,D,3,Inference,1,3
Participant_8,1,1.05648887474831,1.05648887474831,0,BE,F,D,3,Inference,2,3
Participant_8,0,0.913219190032123,0,0.913219190032123,BD,S,U,3,Inference,1,3
Participant_8,1,1.64066361509094,1.64066361509094,0,CE,S,U,3,Inference,1,3
Participant_8,0,1.28579144258788,0,1.28579144258788,BE,S,U,3,Inference,2,3
Participant_8,1,1.25161259698666,1.25161259698666,0,BD,O,C,3,Inference,1,3
Participant_8,0.5,1.38333367543828,1.3488679748757,1.41779937600086,CE,O,C,3,Inference,1,3
Participant_8,1,1.48983409622724,1.48983409622724,0,BE,O,C,3,Inference,2,3
Participant_8,1,0.794560275463027,0.794560275463027,0,BD,F,D,3,Inference,1,4
Participant_8,1,1.24245992241049,1.24245992241049,0,CE,F,D,3,Inference,1,4
Participant_8,1,0.959686101646412,0.959686101646412,0,BE,F,D,3,Inference,2,4
Participant_8,0.5,2.39591988587381,3.7576311630196,1.03420860872802,BD,S,U,3,Inference,1,4
Participant_8,1,1.07114926721124,1.07114926721124,0,CE,S,U,3,Inference,1,4
Participant_8,1,1.0710969251611,1.0710969251611,0,BE,S,U,3,Inference,2,4
Participant_8,1,1.12802506260505,1.12802506260505,0,BD,O,C,3,Inference,1,4
Participant_8,0,1.2234967055299,0,1.2234967055299,CE,O,C,3,Inference,1,4
Participant_8,0.5,1.57585389383803,1.40932150334584,1.74238628433022,BE,O,C,3,Inference,2,4
Participant_10,0,0.942734536161765,0,0.942734536161765,BD,O,D,3,Inference,1,1
Participant_10,0,0.922356497018654,0,0.922356497018654,CE,O,D,3,Inference,1,1
Participant_10,0.5,1.08100464915788,1.47147284912307,0.690536449192678,BE,O,D,3,Inference,2,1
Participant_10,1,1.12493970462958,1.12493970462958,0,BD,S,U,3,Inference,1,1
Participant_10,0,1.55522517113616,0,1.55522517113616,CE,S,U,3,Inference,1,1
Participant_10,0.5,1.0567423052845,0.76767449736758,1.34581011320142,BE,S,U,3,Inference,2,1
Participant_10,0,0.959672403706918,0,0.959672403706918,BD,F,C,3,Inference,1,1
Participant_10,0.5,1.86325831049805,2.54547297227941,1.1810436487167,CE,F,C,3,Inference,1,1
Participant_10,0.5,1.06344073606533,1.10996336094081,1.01691811118985,BE,F,C,3,Inference,2,1
Participant_10,0,0.829951917649282,0,0.829951917649282,BD,O,D,3,Inference,1,2
Participant_10,0.5,0.611244958280736,0.463977749725473,0.758512166835999,CE,O,D,3,Inference,1,2
Participant_10,0,0.622780360643219,0,0.622780360643219,BE,O,D,3,Inference,2,2
Participant_10,1,0.826908925767384,0.826908925767384,0,BD,S,U,3,Inference,1,2
Participant_10,0,1.20961672670546,0,1.20961672670546,CE,S,U,3,Inference,1,2
Participant_10,1,0.804048513398357,0.804048513398357,0,BE,S,U,3,Inference,2,2
Participant_10,1,0.91559700113919,0.91559700113919,0,BD,F,C,3,Inference,1,2
Participant_10,0,1.19957280088681,0,1.19957280088681,CE,F,C,3,Inference,1,2
Participant_10,0.5,0.986748103903096,0.748292229851131,1.22520397795506,BE,F,C,3,Inference,2,2
Participant_10,0,0.674180752691427,0,0.674180752691427,BD,O,D,3,Inference,1,3
Participant_10,0.5,0.808074704680848,0.861241109640105,0.754908299721592,CE,O,D,3,Inference,1,3
Participant_10,0,0.952080575141053,0,0.952080575141053,BE,O,D,3,Inference,2,3
Participant_10,0.5,1.10226838880499,0.63825856707399,1.56627821053598,BD,S,U,3,Inference,1,3
Participant_10,0,1.27467722733672,0,1.27467722733672,CE,S,U,3,Inference,1,3
Participant_10,0.5,1.06983255847376,0.824408079066416,1.31525703788111,BE,S,U,3,Inference,2,3
Participant_10,0.5,0.774158687151612,0.809170027812797,0.739147346490427,BD,F,C,3,Inference,1,3
