ID,acc,RT,RT_fails,RT_hits,Pair,category,condition,session,PairType,Distance,Block
Participant_8,1,1.90656892729589,0,1.90656892729589,BC,S,U,2,Premise,0,2
Participant_8,0,2.1516061825198,2.1516061825198,0,CD,S,U,2,Premise,0,2
Participant_8,1,2.07746700398218,0,2.07746700398218,DE,S,U,2,Premise,0,2
Participant_8,1,4.13001585656218,0,4.13001585656218,EF,S,U,2,Premise,0,2
Participant_8,1,1.51995232768161,0,1.51995232768161,AB,O,C,2,Premise,0,2
Participant_8,1,1.2370599675686,0,1.2370599675686,BC,O,C,2,Premise,0,2
Participant_8,1,1.67691920850609,0,1.67691920850609,CD,O,C,2,Premise,0,2
Participant_8,1,1.80097063713606,0,1.80097063713606,DE,O,C,2,Premise,0,2
Participant_8,1,1.81986893961175,0,1.81986893961175,EF,O,C,2,Premise,0,2
Participant_8,1,1.08204026232602,0,1.08204026232602,AB,F,D,2,Premise,0,3
Participant_8,0,1.61627247629212,1.61627247629212,0,BC,F,D,2,Premise,0,3
Participant_8,0.5,2.90293500348957,1.67117287244992,4.13469713452923,CD,F,D,2,Premise,0,3
Participant_8,1,4.40383405517468,0,4.40383405517468,DE,F,D,2,Premise,0,3
Participant_8,1,2.38973454370034,0,2.38973454370034,EF,F,D,2,Premise,0,3
Participant_8,1,2.2976494827376,0,2.2976494827376,AB,S,U,2,Premise,0,3
Participant_8,1,1.53440489141576,0,1.53440489141576,BC,S,U,2,Premise,0,3
Participant_8,0,2.03818326901751,2.03818326901751,0,CD,S,U,2,Premise,0,3
Participant_8,1,1.69655568783628,0,1.69655568783628,DE,S,U,2,Premise,0,3
Participant_8,1,2.87975517262635,0,2.87975517262635,EF,S,U,2,Premise,0,3
Participant_8,1,1.47698463606889,0,1.47698463606889,AB,O,C,2,Premise,0,3
Participant_8,1,1.51215156615604,0,1.51215156615604,BC,O,C,2,Premise,0,3
Participant_8,1,1.86192167166132,0,1.86192167166132,CD,O,C,2,Premise,0,3
Participant_8,1,1.45639701958225,0,1.45639701958225,DE,O,C,2,Premise,0,3
Participant_8,1,1.34800356131223,0,1.34800356131223,EF,O,C,2,Premise,0,3
Participant_8,1,1.03390276694472,0,1.03390276694472,AB,F,D,2,Premise,0,4
Participant_8,0.5,2.63027346155445,1.59318013875782,3.66736678435109,BC,F,D,2,Premise,0,4
Participant_8,1,5.05855869493848,0,5.05855869493848,CD,F,D,2,Premise,0,4
Participant_8,1,2.43366876719074,0,2.43366876719074,DE,F,D,2,Premise,0,4
Participant_8,1,1.36151961287419,0,1.36151961287419,EF,F,D,2,Premise,0,4
Participant_8,0.5,2.29949479658444,3.06693265322883,1.53205693994005,AB,S,U,2,Premise,0,4
Participant_8,1,1.11190550720494,0,1.11190550720494,BC,S,U,2,Premise,0,4
Participant_8,0,2.333255162363,2.333255162363,0,CD,S,U,2,Premise,0,4
Participant_8,1,2.17610149226175,0,2.17610149226175,DE,S,U,2,Premise,0,4
Participant_8,1,1.78613294880756,0,1.78613294880756,EF,S,U,2,Premise,0,4
Participant_8,1,1.09775904183289,0,1.09775904183289,AB,O,C,2,Premise,0,4
Participant_8,1,1.30348741738158,0,1.30348741738158,BC,O,C,2,Premise,0,4
Participant_8,1,1.19969595426733,0,1.19969595426733,CD,O,C,2,Premise,0,4
Participant_8,1,1.29993842111753,0,1.29993842111753,DE,O,C,2,Premise,0,4
Participant_8,1,0.824992046061197,0,0.824992046061197,EF,O,C,2,Premise,0,4
Participant_10,0.5,1.64694698598396,1.43147742375731,1.8624165482106,AB,O,D,2,Premise,0,1
Participant_10,0.5,2.32854423137178,1.7315000025701,2.92558846017346,BC,O,D,2,Premise,0,1
Participant_10,0,0.965453141277976,0.965453141277976,0,CD,O,D,2,Premise,0,1
Participant_10,0.5,1.42453726273015,1.73313799243624,1.11593653302407,DE,O,D,2,Premise,0,1
Participant_10,1,1.37613163444985,0,1.37613163444985,EF,O,D,2,Premise,0,1
Participant_10,0,1.01465261991325,1.01465261991325,0,AB,S,U,2,Premise,0,1
Participant_10,0.5,1.63027946406146,1.23611531613278,2.02444361199014,BC,S,U,2,Premise,0,1
Participant_10,0.5,2.83259507474213,4.71693667157524,0.94825347790902,CD,S,U,2,Premise,0,1
Participant_10,0.5,1.54748348924477,0.758066022484854,2.33690095600468,DE,S,U,2,Premise,0,1
Participant_10,1,1.74489667629678,0,1.74489667629678,EF,S,U,2,Premise,0,1
Participant_10,0.5,2.31103436597186,2.72417471891822,1.89789401302551,AB,F,C,2,Premise,0,1
