ID,acc,Confidence,RT,RT_hits,RT_fails,Pair,category,condition,session,PairType,Distance,Block
Participant_14,0.5,0.5,6.01228723322356,8.78714804000538,3.23742642644174,BD,F,D,3,Inference,1,1
Participant_14,0.5,0,4.88605476387238,3.67370030738039,6.09840922036437,CE,F,D,3,Inference,1,1
Participant_14,0,0,3.06698773047037,0,3.06698773047037,BE,F,D,3,Inference,2,1
Participant_14,1,0.5,2.05386456820588,2.05386456820588,0,AF,F,D,3,Anchor,3,1
Participant_14,1,0.5,8.75741508572264,8.75741508572264,0,AB,S,U,3,Premise,0,1
Participant_14,0.5,-1,9.93972407670617,15.8906374921098,3.98881066130252,BC,S,U,3,Premise,0,1
Participant_14,1,0.5,5.04565742817113,5.04565742817113,0,CD,S,U,3,Premise,0,1
Participant_14,1,0,5.06101589240143,5.06101589240143,0,DE,S,U,3,Premise,0,1
Participant_14,1,1,1.88908365961424,1.88908365961424,0,EF,S,U,3,Premise,0,1
Participant_14,0,-0.5,5.66356704109876,0,5.66356704109876,BD,S,U,3,Inference,1,1
Participant_14,0.5,0,4.54613312259789,5.2667947842956,3.82547146090019,CE,S,U,3,Inference,1,1
Participant_14,1,0,5.77207694241952,5.77207694241952,0,BE,S,U,3,Inference,2,1
Participant_14,0.5,-0.5,3.15135421530931,2.03473236415539,4.26797606646323,AF,S,U,3,Anchor,3,1
Participant_14,1,0,2.97611059510564,2.97611059510564,0,AB,O,C,3,Premise,0,1
Participant_14,0,0,4.47008000082087,0,4.47008000082087,BC,O,C,3,Premise,0,1
Participant_14,0.5,-1,3.07771702596028,4.59396940571514,1.56146464620542,CD,O,C,3,Premise,0,1
Participant_14,0.5,-1,3.18578997603572,1.35892504348976,5.01265490858168,DE,O,C,3,Premise,0,1
Participant_14,1,1,2.86289275579475,2.86289275579475,0,EF,O,C,3,Premise,0,1
Participant_14,0.5,0,4.06763430541969,3.05673643860337,5.07853217223601,BD,O,C,3,Inference,1,1
Participant_14,1,1,2.14631400963663,2.14631400963663,0,CE,O,C,3,Inference,1,1
Participant_14,1,0.5,1.49094923360371,1.49094923360371,0,BE,O,C,3,Inference,2,1
Participant_14,0,1,2.45337732779853,0,2.45337732779853,AF,O,C,3,Anchor,3,1
Participant_14,0,0.5,2.37074530591735,0,2.37074530591735,AB,F,D,3,Premise,0,2
Participant_14,0,0,7.63729711145243,0,7.63729711145243,BC,F,D,3,Premise,0,2
Participant_14,1,0,3.6830386969973,3.6830386969973,0,CD,F,D,3,Premise,0,2
Participant_14,0,0,3.23237082612786,0,3.23237082612786,DE,F,D,3,Premise,0,2
Participant_14,0,0,4.3256230981201,0,4.3256230981201,EF,F,D,3,Premise,0,2
Participant_14,0,0,5.577521257434,0,5.577521257434,BD,F,D,3,Inference,1,2
Participant_14,0.5,0,5.56315856994024,8.25983024841844,2.86648689146205,CE,F,D,3,Inference,1,2
Participant_14,0,0,5.41013223997152,0,5.41013223997152,BE,F,D,3,Inference,2,2
Participant_14,1,0.5,2.17341832886041,2.17341832886041,0,AF,F,D,3,Anchor,3,2
Participant_14,0.5,0,3.87055543867018,4.87317021855233,2.86794065878803,AB,S,U,3,Premise,0,2
Participant_14,0.5,0,4.99162557152613,3.32621553524586,6.65703560780639,BC,S,U,3,Premise,0,2
Participant_14,0.5,0,4.40910439106528,4.93001493280281,3.88819384932776,CD,S,U,3,Premise,0,2
Participant_14,1,0,2.96066976954262,2.96066976954262,0,DE,S,U,3,Premise,0,2
Participant_14,1,0.5,2.76473985621396,2.76473985621396,0,EF,S,U,3,Premise,0,2
Participant_14,0.5,0,6.27969959922621,9.219999178953,3.33940001949941,BD,S,U,3,Inference,1,2
Participant_14,1,0,4.47274070805088,4.47274070805088,0,CE,S,U,3,Inference,1,2
Participant_14,1,0.5,3.96858672058215,3.96858672058215,0,BE,S,U,3,Inference,2,2
Participant_14,0.5,1.5,3.28493685631111,1.32182293083133,5.24805078179088,AF,S,U,3,Anchor,3,2
Participant_14,1,0.5,1.91776054148113,1.91776054148113,0,AB,O,C,3,Premise,0,2
Participant_14,1,-0.5,5.68943645348509,5.68943645348509,0,BC,O,C,3,Premise,0,2
Participant_14,0.5,0,2.93034104262779,4.51744161582155,1.34324046943402,CD,O,C,3,Premise,0,2
Participant_14,1,0.5,1.58058350823376,1.58058350823376,0,DE,O,C,3,Premise,0,2
Participant_14,1,0.5,1.34549373181471,1.34549373181471,0,EF,O,C,3,Premise,0,2
Participant_14,0.5,0,4.0439342546174,2.84955996982717,5.23830853940763,BD,O,C,3,Inference,1,2
Participant_14,1,0,2.34259440763981,2.34259440763981,0,CE,O,C,3,Inference,1,2
Participant_14,1,0.5,2.51750652989358,2.51750652989358,0,BE,O,C,3,Inference,2,2
Participant_14,0,0.5,1.43752212979734,0,1.43752212979734,AF,O,C,3,Anchor,3,2
Participant_14,0,0.5,1.621409584704,0,1.621409584704,AB,F,D,3,Premise,0,3
Participant_14,0,-0.5,1.98848840013807,0,1.98848840013807,BC,F,D,3,Premise,0,3
Participant_14,1,0.5,5.48979104339742,5.48979104339742,0,CD,F,D,3,Premise,0,3
Participant_14,0,0,2.64993662539155,0,2.64993662539155,DE,F,D,3,Premise,0,3
Participant_14,0,1,1.39269395965584,0,1.39269395965584,EF,F,D,3,Premise,0,3
Participant_14,0,0.5,3.75907052285356,0,3.75907052285356,BD,F,D,3,Inference,1,3
Participant_14,0.5,0,2.75837930344369,2.86432958901423,2.65242901787315,CE,F,D,3,Inference,1,3
Participant_14,0,0,2.07009077707062,0,2.07009077707062,BE,F,D,3,Inference,2,3
Participant_14,1,0,1.73105484084499,1.73105484084499,0,AF,F,D,3,Anchor,3,3
Participant_14,1,-0.5,4.50931529765558,4.50931529765558,0,AB,S,U,3,Premise,0,3
Participant_14,0,0,3.14674890826291,0,3.14674890826291,BC,S,U,3,Premise,0,3
Participant_14,0.5,0.5,6.44776341514716,4.58692225192772,8.30860457836661,CD,S,U,3,Premise,0,3
Participant_14,1,0.5,3.55133805093601,3.55133805093601,0,DE,S,U,3,Premise,0,3
Participant_14,1,0,2.32368670877941,2.32368670877941,0,EF,S,U,3,Premise,0,3
Participant_14,0.5,0,4.94042478947813,4.77342423013943,5.10742534881683,BD,S,U,3,Inference,1,3
Participant_14,0.5,0.5,2.92877617730528,1.59089406947169,4.26665828513887,CE,S,U,3,Inference,1,3
Participant_14,1,0.5,2.38558522730227,2.38558522730227,0,BE,S,U,3,Inference,2,3
Participant_14,0,1,1.83174272474889,0,1.83174272474889,AF,S,U,3,Anchor,3,3
Participant_14,1,0.5,7.68549183314235,7.68549183314235,0,AB,O,C,3,Premise,0,3
Participant_14,1,0.5,1.96194778137533,1.96194778137533,0,BC,O,C,3,Premise,0,3
Participant_14,0.5,0.5,7.04556762609536,9.60804370025653,4.48309155193419,CD,O,C,3,Premise,0,3
Participant_14,1,0.5,1.50147147116331,1.50147147116331,0,DE,O,C,3,Premise,0,3
Participant_14,1,0.5,1.5462939966028,1.5462939966028,0,EF,O,C,3,Premise,0,3
Participant_14,1,0.5,1.45167827251589,1.45167827251589,0,BD,O,C,3,Inference,1,3
Participant_14,1,0.5,1.40633823053986,1.40633823053986,0,CE,O,C,3,Inference,1,3
Participant_14,1,0,5.03063123162246,5.03063123162246,0,BE,O,C,3,Inference,2,3
Participant_14,0,1,1.72816654949611,0,1.72816654949611,AF,O,C,3,Anchor,3,3
Participant_14,0,1,2.02593612250075,0,2.02593612250075,AB,F,D,3,Premise,0,4
Participant_14,0,0,3.8687321999455,0,3.8687321999455,BC,F,D,3,Premise,0,4
Participant_14,1,-0.5,1.5776764867378,1.5776764867378,0,CD,F,D,3,Premise,0,4
Participant_14,0,0.5,2.11441656874013,0,2.11441656874013,DE,F,D,3,Premise,0,4
Participant_14,0,0.5,1.49261672987041,0,1.49261672987041,EF,F,D,3,Premise,0,4
Participant_14,0,1,1.57809829991811,0,1.57809829991811,BD,F,D,3,Inference,1,4
Participant_14,0,1,2.44023800115929,0,2.44023800115929,CE,F,D,3,Inference,1,4
Participant_14,0,1,1.24520995725425,0,1.24520995725425,BE,F,D,3,Inference,2,4
Participant_14,1,1.5,1.75282517331834,1.75282517331834,0,AF,F,D,3,Anchor,3,4
Participant_14,1,0,1.6092896399191,1.6092896399191,0,AB,S,U,3,Premise,0,4
Participant_14,0.5,0.5,1.63198724297308,1.29996972387107,1.96400476207509,BC,S,U,3,Premise,0,4
Participant_14,0.5,-0.5,3.27971986883722,3.89173718267739,2.66770255499705,CD,S,U,3,Premise,0,4
Participant_14,1,0,9.17723081186205,9.17723081186205,0,DE,S,U,3,Premise,0,4
Participant_14,1,2,1.68561781262679,1.68561781262679,0,EF,S,U,3,Premise,0,4
Participant_14,0,0.5,2.77476741262262,0,2.77476741262262,BD,S,U,3,Inference,1,4
Participant_14,1,1,2.39167149887317,2.39167149887317,0,CE,S,U,3,Inference,1,4
Participant_14,1,0,3.29727797078112,3.29727797078112,0,BE,S,U,3,Inference,2,4
Participant_14,0,0,3.5808693354129,0,3.5808693354129,AF,S,U,3,Anchor,3,4
Participant_14,1,0,2.62916797093476,2.62916797093476,0,AB,O,C,3,Premise,0,4
Participant_14,1,-0.5,2.1209000220656,2.1209000220656,0,BC,O,C,3,Premise,0,4
Participant_14,1,-0.5,1.55918085111853,1.55918085111853,0,CD,O,C,3,Premise,0,4
Participant_14,1,0,2.75676876735133,2.75676876735133,0,DE,O,C,3,Premise,0,4
Participant_14,1,1.5,1.32698552390548,1.32698552390548,0,EF,O,C,3,Premise,0,4
Participant_14,1,1,5.88182636896818,5.88182636896818,0,BD,O,C,3,Inference,1,4
Participant_14,1,-1,1.67722106192241,1.67722106192241,0,CE,O,C,3,Inference,1,4
Participant_14,1,0,2.05269893725654,2.05269893725654,0,BE,O,C,3,Inference,2,4
Participant_14,0,0.5,1.6835413320473,0,1.6835413320473,AF,O,C,3,Anchor,3,4
Participant_15,1,0,0.898539825733678,0.898539825733678,0,AB,O,D,3,Premise,0,1
Participant_15,0,-1,1.86771914159931,0,1.86771914159931,BC,O,D,3,Premise,0,1
Participant_15,0.5,0,0.886655993103432,0.796637827519589,0.976674158687274,CD,O,D,3,Premise,0,1
Participant_15,0,0,2.42163013023787,0,2.42163013023787,DE,O,D,3,Premise,0,1
Participant_15,0.5,0,1.1805959235196,1.51821946488462,0.842972382154585,EF,O,D,3,Premise,0,1
Participant_15,0.5,-1,0.921949054260722,0.981835955540191,0.862062152981252,BD,O,D,3,Inference,1,1
Participant_15,0.5,-1,1.27268003941003,1.27649712121683,1.26886295760323,CE,O,D,3,Inference,1,1
Participant_15,1,-1,0.893379568336286,0.893379568336286,0,BE,O,D,3,Inference,2,1
Participant_15,1,-1,0.954041585845289,0.954041585845289,0,AF,O,D,3,Anchor,3,1
Participant_15,0.5,-1,3.03039887311775,5.38423750731226,0.67656023892323,AB,F,U,3,Premise,0,1
Participant_15,1,1,4.79556354362308,4.79556354362308,0,BC,F,U,3,Premise,0,1
Participant_15,0.5,0,1.65063964407773,2.00101912004675,1.30026016810871,CD,F,U,3,Premise,0,1
Participant_15,0.5,-1,2.53452256329751,2.15149891724923,2.9175462093458,DE,F,U,3,Premise,0,1
Participant_15,1,-1,0.901711362213518,0.901711362213518,0,EF,F,U,3,Premise,0,1
Participant_15,1,1,0.796297607685119,0.796297607685119,0,BD,F,U,3,Inference,1,1
Participant_15,0.5,0,2.35159898190636,3.27799142009735,1.42520654371538,CE,F,U,3,Inference,1,1
Participant_15,1,-1,1.70217165963641,1.70217165963641,0,BE,F,U,3,Inference,2,1
Participant_15,1,-1,2.36513311165163,2.36513311165163,0,AF,F,U,3,Anchor,3,1
Participant_15,0.5,-1,1.31683267136714,0.711956443650706,1.92170889908357,AB,S,C,3,Premise,0,1
Participant_15,1,0,1.12709494339924,1.12709494339924,0,BC,S,C,3,Premise,0,1
Participant_15,1,1,1.74667195213328,1.74667195213328,0,CD,S,C,3,Premise,0,1
Participant_15,0,0,1.96977534201596,0,1.96977534201596,DE,S,C,3,Premise,0,1
Participant_15,1,-1,1.13472833728451,1.13472833728451,0,EF,S,C,3,Premise,0,1
Participant_15,0,-0.5,4.97745030122019,0,4.97745030122019,BD,S,C,3,Inference,1,1
Participant_15,0,-1,2.02558396707627,0,2.02558396707627,CE,S,C,3,Inference,1,1
Participant_15,0,0,1.44392427927801,0,1.44392427927801,BE,S,C,3,Inference,2,1
Participant_15,0.5,0,0.875742274495224,1.00812473700944,0.743359811981009,AF,S,C,3,Anchor,3,1
Participant_15,0.5,-1,1.60463863829978,2.83389523486994,0.375382041729608,AB,O,D,3,Premise,0,2
Participant_15,0.5,0.5,0.0686079210156549,0.130361156439449,0.0068546855918612,BC,O,D,3,Premise,0,2
Participant_15,0.5,0,0.206448782290181,0.0407088682945869,0.372188696285775,CD,O,D,3,Premise,0,2
Participant_15,0,0,0.279772827570696,0,0.279772827570696,DE,O,D,3,Premise,0,2
Participant_15,0.5,-1,0.225194484641406,0.44672455022237,0.00366441906044201,EF,O,D,3,Premise,0,2
Participant_15,0.5,-1,0.556622997423801,0.346932889969594,0.766313104878009,BD,O,D,3,Inference,1,2
Participant_15,0,1,0.331512413148857,0,0.331512413148857,CE,O,D,3,Inference,1,2
Participant_15,0.5,1,2.29146884653665,0.263632911522109,4.31930478155118,BE,O,D,3,Inference,2,2
Participant_15,0.5,0.5,0.0537129119327346,0.10041257427838,0.00701324958708938,AF,O,D,3,Anchor,3,2
Participant_15,0.5,0,0.145054240175796,0.00340835616862023,0.286700124182971,AB,F,U,3,Premise,0,2
Participant_15,0.5,1,0.436694736085883,0.278507651097698,0.594881821074068,BC,F,U,3,Premise,0,2
Participant_15,0.5,0,0.182407093814618,0.141511438160251,0.223302749468985,CD,F,U,3,Premise,0,2
Participant_15,0.5,0.5,0.330289058571225,0.158705625173297,0.501872491969152,DE,F,U,3,Premise,0,2
Participant_15,0.5,0,0.0117555446081496,0.0065668072702465,0.0169442819460528,EF,F,U,3,Premise,0,2
Participant_15,0.5,-0.5,0.172022691585198,0.333887024436081,0.0101583587343157,BD,F,U,3,Inference,1,2
Participant_15,0,0,0.980137678705205,0,0.980137678705205,CE,F,U,3,Inference,1,2
Participant_15,0.5,0.5,0.565232406580435,0.00319745066008181,1.12726736250079,BE,F,U,3,Inference,2,2
Participant_15,0.5,0.5,0.0555253651077692,0.00333548857179267,0.107715241643746,AF,F,U,3,Anchor,3,2
Participant_15,0.5,0,0.0434355019140185,0.0833908063668787,0.00348019746115824,AB,S,C,3,Premise,0,2
Participant_15,0,-0.5,0.158591961985621,0,0.158591961985621,BC,S,C,3,Premise,0,2
Participant_15,0,0,0.287124244383676,0,0.287124244383676,CD,S,C,3,Premise,0,2
Participant_15,0,0,0.567664234326003,0,0.567664234326003,DE,S,C,3,Premise,0,2
Participant_15,0,-1,0.608189907324686,0,0.608189907324686,EF,S,C,3,Premise,0,2
Participant_15,0.5,0,0.0463661134888298,0.0762600449520505,0.0164721820256091,BD,S,C,3,Inference,1,2
Participant_15,0,0,0.429871096195484,0,0.429871096195484,CE,S,C,3,Inference,1,2
Participant_15,0.5,-1,1.94079097262852,0.364805977195374,3.51677596806167,BE,S,C,3,Inference,2,2
Participant_15,0,0,0.267165450496123,0,0.267165450496123,AF,S,C,3,Anchor,3,2
Participant_15,1,0.5,0.017697589211366,0.017697589211366,0,AB,O,D,3,Premise,0,3
Participant_15,0.5,2,0.156976046060208,0.00339757997426204,0.310554512146155,BC,O,D,3,Premise,0,3
Participant_15,1,1,0.0101260301526054,0.0101260301526054,0,CD,O,D,3,Premise,0,3
Participant_15,0.5,-0.5,0.0154892392006332,0.0171685294089912,0.0138099489922752,DE,O,D,3,Premise,0,3
Participant_15,0,-0.5,0.0767824337776801,0,0.0767824337776801,EF,O,D,3,Premise,0,3
Participant_15,1,2,0.0197791906566636,0.0197791906566636,0,BD,O,D,3,Inference,1,3
Participant_15,0.5,-0.5,0.257847891457914,0.338728614387037,0.17696716852879,CE,O,D,3,Inference,1,3
Participant_15,0.5,0,0.12607941541728,0.234021470283551,0.0181373605510089,BE,O,D,3,Inference,2,3
Participant_15,0.5,0,1.27907750649138,1.99313248560611,0.565022527376641,AF,O,D,3,Anchor,3,3
Participant_15,0,0.5,0.153658004659519,0,0.153658004659519,AB,F,U,3,Premise,0,3
Participant_15,1,0,0.054718946601497,0.054718946601497,0,BC,F,U,3,Premise,0,3
Participant_15,1,1,0.0102558576313641,0.0102558576313641,0,CD,F,U,3,Premise,0,3
Participant_15,1,-0.5,0.162905518437583,0.162905518437583,0,DE,F,U,3,Premise,0,3
Participant_15,0.5,-0.5,0.365054599382347,0.713206995289511,0.0169022034751833,EF,F,U,3,Premise,0,3
Participant_15,1,0,0.372562271005791,0.372562271005791,0,BD,F,U,3,Inference,1,3
Participant_15,1,1,0.314653827601433,0.314653827601433,0,CE,F,U,3,Inference,1,3
Participant_15,1,0.5,0.00844725309707428,0.00844725309707428,0,BE,F,U,3,Inference,2,3
Participant_15,0,1,0.0784070732884175,0,0.0784070732884175,AF,F,U,3,Anchor,3,3
Participant_15,0.5,0.5,0.0186030460704387,0.00990896681923914,0.0272971253216383,AB,S,C,3,Premise,0,3
Participant_15,0.5,-0.5,0.0114122458617203,0.00663095128129498,0.0161935404421456,BC,S,C,3,Premise,0,3
Participant_15,0.5,1,0.0220360335397345,0.027358703572645,0.016713363506824,CD,S,C,3,Premise,0,3
Participant_15,0.5,1,0.0325995258476723,0.016700021552424,0.0484990301429207,DE,S,C,3,Premise,0,3
Participant_15,1,1,0.205095600234017,0.205095600234017,0,EF,S,C,3,Premise,0,3
Participant_15,1,0,0.454352042858773,0.454352042858773,0,BD,S,C,3,Inference,1,3
Participant_15,0.5,0,0.876642599833758,0.0373508010306978,1.71593439863682,CE,S,C,3,Inference,1,3
Participant_15,1,0,0.0793884766567317,0.0793884766567317,0,BE,S,C,3,Inference,2,3
Participant_15,0.5,0,0.230022219485818,0.0252783850082778,0.434766053963358,AF,S,C,3,Anchor,3,3
Participant_15,0.5,0,0.0510119359178134,0.0133429805928245,0.0886808912428023,AB,O,D,3,Premise,0,4
Participant_15,0.5,1,0.199540728880947,0.00969344294207986,0.389388014819815,BC,O,D,3,Premise,0,4
Participant_15,0.5,1,0.239417264488566,0.310002360499311,0.16883216847782,CD,O,D,3,Premise,0,4
Participant_15,1,0,0.296153925100043,0.296153925100043,0,DE,O,D,3,Premise,0,4
Participant_15,1,2,0.0275975758695495,0.0275975758695495,0,EF,O,D,3,Premise,0,4
Participant_15,1,0.5,0.0439296673748686,0.0439296673748686,0,BD,O,D,3,Inference,1,4
Participant_15,1,0,0.267528249022689,0.267528249022689,0,CE,O,D,3,Inference,1,4
Participant_15,0.5,0,0.479266089883822,0.809134107166756,0.149398072600889,BE,O,D,3,Inference,2,4
Participant_15,0.5,1,0.217460769523314,0.431482906904421,0.00343863214220619,AF,O,D,3,Anchor,3,4
Participant_15,1,0,0.117786107946813,0.117786107946813,0,AB,F,U,3,Premise,0,4
Participant_15,0.5,0,0.146080800927848,0.202914703860188,0.0892468979955083,BC,F,U,3,Premise,0,4
Participant_15,0.5,1.5,0.0397787801348386,0.0764493980732368,0.00310816219644039,CD,F,U,3,Premise,0,4
Participant_15,1,1,0.0054024651826694,0.0054024651826694,0,DE,F,U,3,Premise,0,4
Participant_15,0.5,1,0.00534191323640698,0.00666892453591572,0.00401490193689824,EF,F,U,3,Premise,0,4
Participant_15,0.5,0,0.225473382801283,0.0169201637982042,0.434026601804362,BD,F,U,3,Inference,1,4
Participant_15,0.5,1,0.273260414421657,0.117106438005976,0.429414390837337,CE,F,U,3,Inference,1,4
Participant_15,0.5,1,0.212969919024545,0.3518442686036,0.0740955694454897,BE,F,U,3,Inference,2,4
Participant_15,0.5,1,0.173254000020734,0.0716683600685428,0.274839639972924,AF,F,U,3,Anchor,3,4
Participant_15,1,0.5,0.930328827858375,0.930328827858375,0,AB,S,C,3,Premise,0,4
Participant_15,0.5,1,0.123134435583779,0.148061311411766,0.0982075597557923,BC,S,C,3,Premise,0,4
Participant_15,1,1,0.0784596713770043,0.0784596713770043,0,CD,S,C,3,Premise,0,4
Participant_15,0.5,1,0.0119287334382534,0.00662633291267412,0.0172311339638327,DE,S,C,3,Premise,0,4
Participant_15,1,1,0.0842595728527158,0.0842595728527158,0,EF,S,C,3,Premise,0,4
Participant_15,0.5,1.5,0.127912907827977,0.00709997229023429,0.248725843365719,BD,S,C,3,Inference,1,4
Participant_15,0.5,1,0.157716267947308,0.284007615176961,0.0314249207176545,CE,S,C,3,Inference,1,4
Participant_15,0.5,1,0.176025277871759,0.0573247329048172,0.2947258228387,BE,S,C,3,Inference,2,4
Participant_15,0.5,1,0.142816897071498,0.212647659513095,0.0729861346299003,AF,S,C,3,Anchor,3,4
Participant_16,1,1,1.40817712048357,1.40817712048357,0,AB,O,D,3,Premise,0,1
Participant_16,0.5,1,1.48089114448896,2.05936430393126,0.902417985046668,BC,O,D,3,Premise,0,1
Participant_16,0,-1,1.48163213990648,0,1.48163213990648,CD,O,D,3,Premise,0,1
Participant_16,1,-1,1.6482929908197,1.6482929908197,0,DE,O,D,3,Premise,0,1
Participant_16,1,2,1.20477208233058,1.20477208233058,0,EF,O,D,3,Premise,0,1
Participant_16,0,1,1.05523161238347,0,1.05523161238347,BD,O,D,3,Inference,1,1
Participant_16,0,0.5,1.55820714003477,0,1.55820714003477,CE,O,D,3,Inference,1,1
Participant_16,0,1,1.12415778481369,0,1.12415778481369,BE,O,D,3,Inference,2,1
Participant_16,1,2,0.787756128350225,0.787756128350225,0,AF,O,D,3,Anchor,3,1
Participant_16,1,1.5,2.17864865835696,2.17864865835696,0,AB,S,U,3,Premise,0,1
Participant_16,1,2,1.09161582158634,1.09161582158634,0,BC,S,U,3,Premise,0,1
Participant_16,1,-0.5,1.35421864496368,1.35421864496368,0,CD,S,U,3,Premise,0,1
Participant_16,0,0,1.42270581352983,0,1.42270581352983,DE,S,U,3,Premise,0,1
Participant_16,1,-0.5,1.73472235763813,1.73472235763813,0,EF,S,U,3,Premise,0,1
Participant_16,1,0,1.15675414244146,1.15675414244146,0,BD,S,U,3,Inference,1,1
Participant_16,0.5,0,2.51871475268507,1.49227856090886,3.54515094446128,CE,S,U,3,Inference,1,1
Participant_16,1,1,3.57247720310147,3.57247720310147,0,BE,S,U,3,Inference,2,1
Participant_16,1,0.5,1.30457195198926,1.30457195198926,0,AF,S,U,3,Anchor,3,1
Participant_16,1,0,3.18354133204701,3.18354133204701,0,AB,F,C,3,Premise,0,1
Participant_16,1,-0.5,2.28782155557718,2.28782155557718,0,BC,F,C,3,Premise,0,1
Participant_16,0,-1,4.67017647390867,0,4.67017647390867,CD,F,C,3,Premise,0,1
Participant_16,0.5,0,2.69922744556709,2.16138202829529,3.23707286283889,DE,F,C,3,Premise,0,1
Participant_16,1,2,0.71365402082381,0.71365402082381,0,EF,F,C,3,Premise,0,1
Participant_16,0,0,2.41991630446495,0,2.41991630446495,BD,F,C,3,Inference,1,1
Participant_16,0.5,0,1.40419452669175,1.03660127365004,1.77178777973347,CE,F,C,3,Inference,1,1
Participant_16,0,0,1.824793326936,0,1.824793326936,BE,F,C,3,Inference,2,1
Participant_16,1,2,0.863506745418761,0.863506745418761,0,AF,F,C,3,Anchor,3,1
Participant_16,1,1.5,1.39845745690786,1.39845745690786,0,AB,O,D,3,Premise,0,2
Participant_16,1,1,1.12550686857583,1.12550686857583,0,BC,O,D,3,Premise,0,2
Participant_16,0,-1,1.12102215288928,0,1.12102215288928,CD,O,D,3,Premise,0,2
Participant_16,1,-2,0.820841265850049,0.820841265850049,0,DE,O,D,3,Premise,0,2
Participant_16,1,2,0.825545868334643,0.825545868334643,0,EF,O,D,3,Premise,0,2
Participant_16,0,2,1.09072729418642,0,1.09072729418642,BD,O,D,3,Inference,1,2
Participant_16,0,-0.5,1.46033365319977,0,1.46033365319977,CE,O,D,3,Inference,1,2
Participant_16,0,2,0.777984892725044,0,0.777984892725044,BE,O,D,3,Inference,2,2
Participant_16,1,2,0.70177423244877,0.70177423244877,0,AF,O,D,3,Anchor,3,2
Participant_16,1,1.5,1.26102153710372,1.26102153710372,0,AB,S,U,3,Premise,0,2
Participant_16,1,2,1.11550266070719,1.11550266070719,0,BC,S,U,3,Premise,0,2
Participant_16,0,-1,1.69302981942087,0,1.69302981942087,CD,S,U,3,Premise,0,2
Participant_16,0.5,-0.5,1.71976877248255,1.15368932586853,2.28584821909658,DE,S,U,3,Premise,0,2
Participant_16,0,-0.5,2.32507325283643,0,2.32507325283643,EF,S,U,3,Premise,0,2
Participant_16,1,-1,1.59138567169384,1.59138567169384,0,BD,S,U,3,Inference,1,2
Participant_16,1,1,1.23241880609419,1.23241880609419,0,CE,S,U,3,Inference,1,2
Participant_16,1,2,1.1085909797664,1.1085909797664,0,BE,S,U,3,Inference,2,2
Participant_16,1,1,1.62776705854583,1.62776705854583,0,AF,S,U,3,Anchor,3,2
Participant_16,0.5,-0.5,3.11880891657654,5.15367085229877,1.08394698085431,AB,F,C,3,Premise,0,2
Participant_16,0,0.5,2.47977144088713,0,2.47977144088713,BC,F,C,3,Premise,0,2
Participant_16,0,0.5,2.38211373561251,0,2.38211373561251,CD,F,C,3,Premise,0,2
Participant_16,1,0.5,3.31574127765259,3.31574127765259,0,DE,F,C,3,Premise,0,2
Participant_16,1,2,0.548860026786656,0.548860026786656,0,EF,F,C,3,Premise,0,2
Participant_16,0,-0.5,4.00545457810983,0,4.00545457810983,BD,F,C,3,Inference,1,2
Participant_16,1,1,1.28740307790201,1.28740307790201,0,CE,F,C,3,Inference,1,2
Participant_16,0,0,2.28458842425573,0,2.28458842425573,BE,F,C,3,Inference,2,2
Participant_16,1,2,0.621110158924012,0.621110158924012,0,AF,F,C,3,Anchor,3,2
Participant_16,1,2,0.91698465154218,0.91698465154218,0,AB,O,D,3,Premise,0,3
Participant_16,1,1,1.26481888204103,1.26481888204103,0,BC,O,D,3,Premise,0,3
Participant_16,0,-0.5,1.68479394272163,0,1.68479394272163,CD,O,D,3,Premise,0,3
Participant_16,0.5,-2,1.91796015866737,1.19370615734351,2.64221415999123,DE,O,D,3,Premise,0,3
Participant_16,1,2,0.7327120740174,0.7327120740174,0,EF,O,D,3,Premise,0,3
Participant_16,0,2,0.755067916027315,0,0.755067916027315,BD,O,D,3,Inference,1,3
Participant_16,0,0,0.903458406243999,0,0.903458406243999,CE,O,D,3,Inference,1,3
Participant_16,0,2,0.720767371570219,0,0.720767371570219,BE,O,D,3,Inference,2,3
Participant_16,1,2,0.665771810358592,0.665771810358592,0,AF,O,D,3,Anchor,3,3
Participant_16,1,2,1.2201107901044,1.2201107901044,0,AB,S,U,3,Premise,0,3
Participant_16,1,2,0.879652645569195,0.879652645569195,0,BC,S,U,3,Premise,0,3
Participant_16,0.5,-0.5,1.88006393907835,2.07917464194634,1.68095323621037,CD,S,U,3,Premise,0,3
Participant_16,1,0.5,1.59597481436617,1.59597481436617,0,DE,S,U,3,Premise,0,3
Participant_16,1,-0.5,3.98931894105385,3.98931894105385,0,EF,S,U,3,Premise,0,3
Participant_16,1,0,2.0074643485757,2.0074643485757,0,BD,S,U,3,Inference,1,3
Participant_16,1,1,1.35518029691139,1.35518029691139,0,CE,S,U,3,Inference,1,3
Participant_16,1,2,1.62799720843839,1.62799720843839,0,BE,S,U,3,Inference,2,3
Participant_16,1,1,1.98128011576762,1.98128011576762,0,AF,S,U,3,Anchor,3,3
Participant_16,0.5,0,1.75621250763322,1.71344721947116,1.79897779579528,AB,F,C,3,Premise,0,3
Participant_16,0,1,1.39473041416716,0,1.39473041416716,BC,F,C,3,Premise,0,3
Participant_16,0,1,1.42736910705946,0,1.42736910705946,CD,F,C,3,Premise,0,3
